Distance in metres,Time in minutes,latitude,longitude
3303.211999999999,12.39944444444444,43.067887775209066,-2.6625801025001206
,,43.07165717816082,-2.6652653483401476
3303.211999999999,12.39944444444444,43.06922005457579,-2.66286946714884
3554.755999999999,13.343678678678675,43.07055233119576,-2.663158849269591
3836.7050000000004,14.402045795795797,43.07211199965848,-2.661631136941588
3554.755999999999,13.343678678678675,43.07188460506907,-2.6634482488638183
3836.7050000000004,14.402045795795797,43.0732168761958,-2.6637376659329766
4160.753,15.61844219219219,43.0729894433213,-2.6655548048695974
4160.753,15.61844219219219,43.07432170573488,-2.66584427887766
4258.228999999999,15.98434309309309,43.075426488272704,-2.6679509757787794
4160.753,15.61844219219219,43.07565396540168,-2.6661337703657706
,,43.07675873922462,-2.668240524214246
3836.7050000000004,14.402045795795797,43.07344427675068,-2.66192051454929
4160.753,15.61844219219219,43.07454914457602,-2.664027100478499
4133.397,15.515754504504503,43.07477655109675,-2.6622099096311374
4051.4770000000003,15.208246996996996,43.0750039252967,-2.660392706337138
4133.397,15.515754504504503,43.076108822696746,-2.6624993221885553
4180.771,15.693584834834832,43.0758814102098,-2.664316552501842
4196.629000000001,15.753111861861864,43.07633620286214,-2.660682079427493
4406.34,16.540315315315315,43.077668477681954,-2.6609714699926426
4406.34,16.540315315315315,43.077441091550774,-2.6627887522230056
4180.771,15.693584834834832,43.077213673097255,-2.6646060220044405
5061.7970000000005,19.00073948948949,43.07880492349041,-2.6518848721618147
,,43.07857769897622,-2.6537022166132815
,,43.07679086622686,-2.657047556568299
4051.4770000000003,15.208246996996996,43.07656355070563,-2.6588648242202204
4406.34,16.540315315315315,43.077895831490444,-2.6591541753149164
,,43.07812315297589,-2.6573368681914027
,,43.078350442137925,-2.655519548623664
,,43.08059158936038,-2.648539277650414
,,43.08215103989268,-2.6470109660919725
,,43.08237814702541,-2.6451934929259235
,,43.08192390043286,-2.648828426820925
6298.897,23.644508258258256,43.083256208762535,-2.649117593454912
,,43.08371046727548,-2.645482580588382
6298.897,23.644508258258256,43.083483354182945,-2.647300093240766
6710.9839999999995,25.19138138138138,43.08504278478356,-2.645771685711278
4180.771,15.693584834834832,43.07698622232176,-2.666423279335378
,,43.078090987429526,-2.668530090134892
,,43.07831847649518,-2.6667128057879306
,,43.0794232328875,-2.6688196735421696
4892.453,18.365063813813816,43.07965072792204,-2.667002349724878
4406.34,16.540315315315315,43.07900074975624,-2.661260878034022
4491.799999999999,16.861111111111107,43.07877335765889,-2.6630781997359265
4491.799999999999,16.861111111111107,43.078545933238416,-2.664895508987754
4491.799999999999,16.861111111111107,43.08033301908506,-2.661550303553088
4491.799999999999,16.861111111111107,43.0801056210212,-2.663367664728767
4491.799999999999,16.861111111111107,43.0798781906334,-2.665185013453219
,,43.08166528566852,-2.661839746551287
4892.453,18.365063813813816,43.08143788163775,-2.6636571472029713
4892.453,18.365063813813816,43.08121044528226,-2.6654745354022893
,,43.08299754950667,-2.662129207030057
4892.453,18.365063813813816,43.08098297660245,-2.6672919111476596
4892.453,18.365063813813816,43.080755475598636,-2.669109274437517
5232.710000000001,19.642304804804805,43.08208771556299,-2.669398892822389
4892.453,18.365063813813816,43.08231522253644,-2.6675814900577266
4892.453,18.365063813813816,43.082542697185104,-2.6657640748364053
4892.453,18.365063813813816,43.08277013950864,-2.6639466471599915
7595.943,28.51329954954955,43.08432981059962,-2.662418684990848
7595.943,28.51329954954955,43.08410239463393,-2.66423616460127
7595.943,28.51329954954955,43.08387494634197,-2.6660536317570203
7595.943,28.51329954954955,43.08566206894743,-2.6627081804351143
7595.943,28.51329954954955,43.085434647013734,-2.664525699528255
7595.943,28.51329954954955,43.08520719275298,-2.666343206165575
5989.854,22.484436936936937,43.086994324550155,-2.662997693364291
7595.943,28.51329954954955,43.0867668966481,-2.66481525194239
5232.710000000001,19.642304804804805,43.08341995278065,-2.6696885286982295
5232.710000000001,19.642304804804805,43.083647465724106,-2.667871086456528
5232.710000000001,19.642304804804805,43.084979706165534,-2.6681607003455103
7764.100999999999,29.144523273273265,43.08631194386078,-2.668450331726121
7595.943,28.51329954954955,43.086539436418185,-2.666632798063523
5989.854,22.484436936936937,43.088099143537114,-2.665104821845129
,,43.08787167733768,-2.666922407452309
5989.854,22.484436936936937,43.08832657740792,-2.6632872237798346
6750.58,25.340015015015013,43.089203915511526,-2.667212034333381
,,43.08943138768086,-2.665394409237914
5989.854,22.484436936936937,43.089658827520765,-2.6635767716831866
6757.706,25.366764264264262,43.090763629079426,-2.665684014122199
6750.58,25.340015015015013,43.0905361509398,-2.6675016787081867
6757.706,25.366764264264262,43.0909910748888,-2.663866337075797
7764.100999999999,29.144523273273265,43.087644178809946,-2.6687399805998027
6750.58,25.340015015015013,43.08897641101311,-2.6690296469680117
6750.58,25.340015015015013,43.09030864047033,-2.6693193308321868
6914.0689999999995,25.95371246246246,43.09164086718172,-2.6696090321937853
7139.503,26.799936186186184,43.09186838362263,-2.6677913405781704
6757.706,25.366764264264262,43.09209586773286,-2.6659736364994266
6757.706,25.366764264264262,43.092323319512104,-2.6641559199591156
7139.503,26.799936186186184,43.09342810364128,-2.6662632763710454
7139.503,26.799936186186184,43.09320061356003,-2.6680810199447915
7139.503,26.799936186186184,43.09297309114733,-2.6698987510542525
6757.706,25.366764264264262,43.09365556139072,-2.664445520334589
7503.918000000001,28.167860360360358,43.09476033680473,-2.666552933738503
7139.503,26.799936186186184,43.0945328407521,-2.6683707168094863
7398.263,27.771257507507507,43.09430531236723,-2.6701884874150323
,,43.079682732105965,-2.655808838243553
,,43.07945543698012,-2.6576261972862683
4406.34,16.540315315315315,43.07922810953009,-2.6594435438836155
,,43.08056038482466,-2.6597329299277592
,,43.08101501932967,-2.6560981453344072
,,43.08078771823964,-2.657915543854344
,,43.081892657374226,-2.6600223334487927
5162.599000000001,19.379125375375377,43.082119996754535,-2.6582049078970726
5162.599000000001,19.379125375375377,43.082347303809065,-2.656387469897686
5162.599000000001,19.379125375375377,43.08322492717886,-2.6603117544481707
,,43.08013722538368,-2.6521740828282963
,,43.079909994907275,-2.6539914667570383
,,43.08036442353484,-2.6503566864588963
,,43.081469524533325,-2.652463310961279
,,43.08124228809434,-2.6542807343695305
,,43.08169672864629,-2.65064587511122
5248.452000000001,19.701396396396397,43.082574578537496,-2.6545700194522044
6298.897,23.644508258258256,43.08280182093946,-2.6527525565622034
6298.897,23.644508258258256,43.08302903101458,-2.6509350812292474
5248.452000000001,19.701396396396397,43.083906866236845,-2.6548593220065078
5162.599000000001,19.379125375375377,43.08367958554431,-2.6566768119348234
5162.599000000001,19.379125375375377,43.083452272524866,-2.6584942894159034
5162.599000000001,19.379125375375377,43.08455719423865,-2.660601192927334
5344.561000000001,20.062165915915916,43.085011864535424,-2.656966171447279
5162.599000000001,19.379125375375377,43.084784545550704,-2.6587836884122833
5989.854,22.484436936936937,43.085889458553666,-2.6608906488877233
5344.561000000001,20.062165915915916,43.086116815832156,-2.6590731048876606
5344.561000000001,20.062165915915916,43.08634414078251,-2.6572555484364884
5989.854,22.484436936936937,43.08744908336928,-2.6593625388434785
6636.014999999999,24.909966216216212,43.08767641428564,-2.6575449429039013
6298.897,23.644508258258256,43.084815665730865,-2.6475892378522397
6298.897,23.644508258258256,43.08458851434948,-2.6494067775538137
6710.9839999999995,25.19138138138138,43.08637509954975,-2.6460608082960624
6298.897,23.644508258258256,43.0861479745365,-2.647878399927835
6298.897,23.644508258258256,43.0859208171938,-2.6496959791190755
6710.9839999999995,25.19138138138138,43.08770741157412,-2.646349948344175
6059.176,22.744654654654653,43.08725311729556,-2.649985198152145
6059.176,22.744654654654653,43.08748028059997,-2.648167579468999
6469.837,24.286174924924925,43.0888125839213,-2.6484567764771785
5923.258,22.23445195195195,43.088585414654844,-2.6502744346544613
6298.897,23.644508258258256,43.08436133063979,-2.65122430481443
6298.897,23.644508258258256,43.084134114602115,-2.653041819632522
6059.176,22.744654654654653,43.085466405521416,-2.6533311001736704
6059.176,22.744654654654653,43.085693627521984,-2.651513545868213
5344.561000000001,20.062165915915916,43.08523915119245,-2.6551486420338835
6059.176,22.744654654654653,43.087025921661265,-2.651802804392034
5819.947999999999,21.846651651651648,43.08679869369742,-2.653620398187104
5344.561000000001,20.062165915915916,43.08657143340437,-2.6554379795357796
5923.258,22.23445195195195,43.08835821305768,-2.652092080387351
5819.947999999999,21.846651651651648,43.088130979130206,-2.6539097136742646
5989.854,22.484436936936937,43.087221720124,-2.661180122330797
5989.854,22.484436936936937,43.08878134816216,-2.6596519902811804
6636.014999999999,24.909966216216212,43.0890086850449,-2.6578343548509604
5989.854,22.484436936936937,43.08855397894971,-2.661469613257994
6101.76,22.904504504504505,43.09034095306036,-2.658123784279125
5989.854,22.484436936936937,43.0898862350309,-2.6617591216707637
6101.76,22.904504504504505,43.09011361021087,-2.6599414592022232
6585.327,24.719695945945944,43.09121848836762,-2.662048647570558
6268.2570000000005,23.52949324324324,43.091673218332105,-2.658413231189832
6268.2570000000005,23.52949324324324,43.09144586951551,-2.6602309456080433
6707.058999999999,25.176647897897894,43.089039720856746,-2.64663910585706
6707.058999999999,25.176647897897894,43.090372027397706,-2.6469282808361707
6166.82,23.14872372372372,43.08991770927174,-2.6505636886274817
6469.837,24.286174924924925,43.09014488450063,-2.648745990953815
6469.837,24.286174924924925,43.091477182338,-2.649035222900355
6222.317,23.357045795795795,43.091250001146285,-2.6508529600726445
6469.837,24.286174924924925,43.09170433119708,-2.647217473282944
6305.252,23.668363363363362,43.09280947743349,-2.6493244723182516
6305.252,23.668363363363362,43.0925822902786,-2.6511422489913965
6585.308,24.719624624624622,43.093036632254965,-2.6475066831988365
6636.014999999999,24.909966216216212,43.08790371287272,-2.655727334513638
5819.947999999999,21.846651651651648,43.08969050171135,-2.6523813738556
6636.014999999999,24.909966216216212,43.089463261819844,-2.654199046636602
6636.014999999999,24.909966216216212,43.089235989597576,-2.6560167069689165
6430.769,24.13952327327327,43.09056826357901,-2.6563060969030468
6309.148,23.682987987987985,43.09102278762232,-2.6526706847982355
6430.769,24.13952327327327,43.09079554176644,-2.6544883970755593
6430.769,24.13952327327327,43.09190053481708,-2.656595504317486
6309.148,23.682987987987985,43.09235507079068,-2.6529600132167004
6476.662,24.311794294294295,43.09212781897004,-2.6547777649925863
6585.327,24.719695945945944,43.092550738959986,-2.6623381909588146
6268.2570000000005,23.52949324324324,43.09300548086023,-2.6587026955845268
6453.189,24.223682432432433,43.09277812607614,-2.6605204495000985
6539.225,24.54664039039039,43.09388298680804,-2.662627751836991
6865.394,25.770998498498496,43.09433774064477,-2.658992177464664
6539.225,24.54664039039039,43.09411037989284,-2.6608099708798254
6865.394,25.770998498498496,43.09566999768583,-2.659281676831685
7021.47,26.356869369369367,43.09544263096568,-2.6610995097486807
7021.47,26.356869369369367,43.095215231911865,-2.6629173302065317
7021.47,26.356869369369367,43.09654747427157,-2.663206926068882
6713.304999999999,25.200093843843838,43.09436893057142,-2.6477959105852875
6585.308,24.719624624624622,43.093914576668766,-2.6514315553851895
6585.308,24.719624624624622,43.094141769787186,-2.6496137392089483
6713.304999999999,25.200093843843838,43.09570122614652,-2.648085155443744
7264.674,27.269797297297295,43.09524686031685,-2.651720879255465
6809.377,25.560724474474473,43.09547405939918,-2.649903023573887
6713.304999999999,25.200093843843838,43.09703351898035,-2.64837441777565
7264.674,27.269797297297295,43.09657914122292,-2.6520102206036698
7264.674,27.269797297297295,43.096806346269524,-2.6501923254145177
7393.013,27.7515503003003,43.09791141938707,-2.652299579431252
6476.662,24.311794294294295,43.09346009343075,-2.6550671503891277
6476.662,24.311794294294295,43.09323280331188,-2.656884929213681
6476.662,24.311794294294295,43.09368735121651,-2.6532493591124404
7124.505,26.743637387387384,43.09479236514865,-2.6553565532666323
7124.505,26.743637387387384,43.0945650690635,-2.657174371593075
7264.674,27.269797297297295,43.095019628899884,-2.6535387224869016
7069.29,26.53637387387387,43.0961246341238,-2.655645973626544
7325.941,27.499778528528523,43.095897332072006,-2.6574638314571146
7264.674,27.269797297297295,43.09635190384089,-2.6538281033415343
7161.858,26.88385135135135,43.0976841760396,-2.654117501677785
7325.941,27.499778528528523,43.09722959233747,-2.6577533088072536
7161.858,26.88385135135135,43.09745690035629,-2.655935411470308
7393.013,27.7515503003003,43.09901644549609,-2.6544069174971
7911.633,29.69832207207207,43.09878916384619,-2.65622486679938
7286.472000000001,27.35162162162162,43.09856184985999,-2.6580428036449337
7911.633,29.69832207207207,43.10012142459358,-2.6565143396152067
7911.633,29.69832207207207,43.10034871221045,-2.6546963508009322
7598.606,28.523295795795793,43.09989410463963,-2.658332315971603
7911.633,29.69832207207207,43.101453682598546,-2.656803829919231
7911.633,29.69832207207207,43.10168097618275,-2.654985801590714
7325.941,27.499778528528523,43.09700225198351,-2.6595711936870434
7021.47,26.356869369369367,43.09677487929475,-2.66138906610811
7286.472000000001,27.35162162162162,43.098334503537856,-2.6598607280321835
7286.472000000001,27.35162162162162,43.098107124880144,-2.6616786399595633
7766.767,29.154530780780778,43.0978797138872,-2.663496539425491
7598.606,28.523295795795793,43.09966675234897,-2.6601502798685552
7727.218999999999,29.006077327327322,43.09943936772193,-2.6619682313044812
7894.369,29.633517267267266,43.09921195075888,-2.6637861702778105
7772.835999999999,29.17731231231231,43.10077160782017,-2.6622578401443158
7598.606,28.523295795795793,43.10099899841691,-2.660439849197602
7482.469,28.087346096096095,43.09904715107417,-2.643209781443502
7312.181000000001,27.44812687687688,43.09859295541077,-2.646845737983332
7274.236,27.30569069069069,43.1001523686889,-2.6453169841897934
7261.801,27.25901276276276,43.100379456313654,-2.6434989601801577
7252.542,27.224256756756755,43.099925248725754,-2.6471349957521353
7183.406,26.964737237237234,43.101484665226245,-2.6456062199164094
7265.326,27.272244744744743,43.10125753930007,-2.64742427099649
6918.402000000001,25.969977477477478,43.10171175881321,-2.6437881563878878
6918.402000000001,25.969977477477478,43.10281695902335,-2.6458954731177844
6918.402000000001,25.969977477477478,43.103044058572934,-2.6440773700681333
7136.487,26.788614864864865,43.09813863039831,-2.6504816447322885
7136.487,26.788614864864865,43.09836580907299,-2.648663697582455
7468.9890000000005,28.036745495495495,43.09947091178562,-2.6507709815286433
7177.0960000000005,26.941051051051048,43.09969809642454,-2.6489529948656068
7393.013,27.7515503003003,43.09924369480936,-2.652588955739665
7550.982000000001,28.344527027027027,43.10103038103504,-2.6492423096265543
7468.9890000000005,28.036745495495495,43.10080319043153,-2.6510603358050293
7911.633,29.69832207207207,43.10057596748989,-2.6528783495303454
7562.839000000001,28.389035285285285,43.10236266290461,-2.6495316418667416
7562.839000000001,28.389035285285285,43.10213546633613,-2.6513497075628982
7598.606,28.523295795795793,43.101226356676484,-2.6586218457887147
,,43.102558605970614,-2.658911393097715
,,43.10278593786117,-2.6570933377129005
,,43.10301323741307,-2.6552752698679116
,,43.10411819038152,-2.657382862997667
,,43.104345495901484,-2.6555647556339657
,,43.10389085252213,-2.659200957900046
,,43.10567775164808,-2.6558542588903187
,,43.10522309633105,-2.6594905401971656
,,43.1054504401597,-2.657672405774977
7265.326,27.272244744744743,43.102589827133805,-2.647713563717842
6713.415,25.200506756756752,43.104376355592876,-2.6443666012223486
7562.839000000001,28.389035285285285,43.10392211222704,-2.6480028739176458
6653.383000000001,24.975161411411413,43.10414925008034,-2.6461847437953665
6653.383000000001,24.975161411411413,43.105708649873144,-2.6446558498519757
6897.850000000001,25.892830330330334,43.10525439457984,-2.6482922015973442
6653.383000000001,24.975161411411413,43.10548153839728,-2.646474031950603
6897.850000000001,25.892830330330334,43.10658667419229,-2.648581546758381
6239.9890000000005,23.423382132132133,43.10704094141379,-2.6449451159584645
