Distance in metres,Time in minutes,latitude,longitude
3627.936,4.837248000000001,43.067887775209066,-2.6625801025001206
3933.137999999999,5.244183999999999,43.07165717816082,-2.6652653483401476
3688.9189999999994,4.918558666666666,43.06922005457579,-2.66286946714884
3879.479999999999,5.172639999999999,43.07055233119576,-2.663158849269591
3933.137999999999,5.244183999999999,43.07211199965848,-2.661631136941588
3933.137999999999,5.244183999999999,43.07188460506907,-2.6634482488638183
4181.707999999998,5.575610666666663,43.0732168761958,-2.6637376659329766
4236.190999999998,5.648254666666664,43.0729894433213,-2.6655548048695974
4305.375999999998,5.740501333333331,43.07432170573488,-2.66584427887766
,,43.075426488272704,-2.6679509757787794
4417.297999999998,5.889730666666664,43.07565396540168,-2.6661337703657706
,,43.07675873922462,-2.668240524214246
4161.428999999999,5.548571999999998,43.07344427675068,-2.66192051454929
4305.375999999998,5.740501333333331,43.07454914457602,-2.664027100478499
4333.5459999999985,5.778061333333331,43.07477655109675,-2.6622099096311374
4521.352999999999,6.028470666666665,43.0750039252967,-2.660392706337138
4458.120999999998,5.944161333333331,43.076108822696746,-2.6624993221885553
4458.120999999998,5.944161333333331,43.0758814102098,-2.664316552501842
4521.352999999999,6.028470666666665,43.07633620286214,-2.660682079427493
4731.064,6.308085333333334,43.077668477681954,-2.6609714699926426
4731.064,6.308085333333334,43.077441091550774,-2.6627887522230056
4458.120999999998,5.944161333333331,43.077213673097255,-2.6646060220044405
,,43.07880492349041,-2.6518848721618147
,,43.07857769897622,-2.6537022166132815
,,43.07679086622686,-2.657047556568299
4521.352999999999,6.028470666666665,43.07656355070563,-2.6588648242202204
4731.064,6.308085333333334,43.077895831490444,-2.6591541753149164
,,43.07812315297589,-2.6573368681914027
,,43.078350442137925,-2.655519548623664
,,43.08059158936038,-2.648539277650414
,,43.08215103989268,-2.6470109660919725
,,43.08237814702541,-2.6451934929259235
,,43.08192390043286,-2.648828426820925
,,43.083256208762535,-2.649117593454912
,,43.08371046727548,-2.645482580588382
,,43.083483354182945,-2.647300093240766
,,43.08504278478356,-2.645771685711278
,,43.07698622232176,-2.666423279335378
,,43.078090987429526,-2.668530090134892
,,43.07831847649518,-2.6667128057879306
,,43.0794232328875,-2.6688196735421696
,,43.07965072792204,-2.667002349724878
4853.040000000001,6.470720000000001,43.07900074975624,-2.661260878034022
4731.064,6.308085333333334,43.07877335765889,-2.6630781997359265
4731.064,6.308085333333334,43.078545933238416,-2.664895508987754
4971.43,6.628573333333334,43.08033301908506,-2.661550303553088
4898.130000000002,6.530840000000002,43.0801056210212,-2.663367664728767
4867.942000000002,6.490589333333336,43.0798781906334,-2.665185013453219
5095.235000000001,6.793646666666667,43.08166528566852,-2.661839746551287
4971.43,6.628573333333334,43.08143788163775,-2.6636571472029713
,,43.08121044528226,-2.6654745354022893
5095.235000000001,6.793646666666667,43.08299754950667,-2.662129207030057
,,43.08098297660245,-2.6672919111476596
,,43.080755475598636,-2.669109274437517
,,43.08208771556299,-2.669398892822389
,,43.08231522253644,-2.6675814900577266
,,43.082542697185104,-2.6657640748364053
,,43.08277013950864,-2.6639466471599915
,,43.08432981059962,-2.662418684990848
,,43.08410239463393,-2.66423616460127
,,43.08387494634197,-2.6660536317570203
,,43.08566206894743,-2.6627081804351143
,,43.085434647013734,-2.664525699528255
,,43.08520719275298,-2.666343206165575
,,43.086994324550155,-2.662997693364291
,,43.0867668966481,-2.66481525194239
,,43.08341995278065,-2.6696885286982295
,,43.083647465724106,-2.667871086456528
,,43.084979706165534,-2.6681607003455103
,,43.08631194386078,-2.668450331726121
,,43.086539436418185,-2.666632798063523
,,43.088099143537114,-2.665104821845129
,,43.08787167733768,-2.666922407452309
,,43.08832657740792,-2.6632872237798346
,,43.089203915511526,-2.667212034333381
,,43.08943138768086,-2.665394409237914
,,43.089658827520765,-2.6635767716831866
,,43.090763629079426,-2.665684014122199
,,43.0905361509398,-2.6675016787081867
,,43.0909910748888,-2.663866337075797
,,43.087644178809946,-2.6687399805998027
,,43.08897641101311,-2.6690296469680117
,,43.09030864047033,-2.6693193308321868
,,43.09164086718172,-2.6696090321937853
,,43.09186838362263,-2.6677913405781704
,,43.09209586773286,-2.6659736364994266
,,43.092323319512104,-2.6641559199591156
,,43.09342810364128,-2.6662632763710454
,,43.09320061356003,-2.6680810199447915
,,43.09297309114733,-2.6698987510542525
,,43.09365556139072,-2.664445520334589
,,43.09476033680473,-2.666552933738503
,,43.0945328407521,-2.6683707168094863
,,43.09430531236723,-2.6701884874150323
,,43.079682732105965,-2.655808838243553
,,43.07945543698012,-2.6576261972862683
5002.519,6.670025333333333,43.07922810953009,-2.6594435438836155
5095.235000000001,6.793646666666667,43.08056038482466,-2.6597329299277592
5278.607000000001,7.038142666666668,43.08101501932967,-2.6560981453344072
5256.779,7.009038666666667,43.08078771823964,-2.657915543854344
5256.779,7.009038666666667,43.081892657374226,-2.6600223334487927
5278.607000000001,7.038142666666668,43.082119996754535,-2.6582049078970726
5385.602000000001,7.1808026666666676,43.082347303809065,-2.656387469897686
5278.607000000001,7.038142666666668,43.08322492717886,-2.6603117544481707
,,43.08013722538368,-2.6521740828282963
,,43.079909994907275,-2.6539914667570383
,,43.08036442353484,-2.6503566864588963
,,43.081469524533325,-2.652463310961279
,,43.08124228809434,-2.6542807343695305
,,43.08169672864629,-2.65064587511122
5633.806000000001,7.511741333333335,43.082574578537496,-2.6545700194522044
5688.116000000002,7.584154666666668,43.08280182093946,-2.6527525565622034
,,43.08302903101458,-2.6509350812292474
5656.282000000001,7.541709333333334,43.083906866236845,-2.6548593220065078
5549.046000000001,7.398728000000002,43.08367958554431,-2.6566768119348234
5385.602000000001,7.1808026666666676,43.083452272524866,-2.6584942894159034
5385.602000000001,7.1808026666666676,43.08455719423865,-2.660601192927334
5561.694000000001,7.415592000000002,43.085011864535424,-2.656966171447279
5475.547,7.300729333333333,43.084784545550704,-2.6587836884122833
